YEAR,MO,DY,HR,T2M,RH2M,PRECTOTCORR,WD50M,WS50M
2019,4,19,10,37.45,15.56,0,354.03,2.7
2019,4,19,11,38.83,13.88,0,324.35,2.72
2019,4,19,12,39.67,13.06,0,307.72,3.58
2019,4,19,13,39.87,13.06,0,301.93,4.52
2019,4,19,14,39.55,13.38,0,300.19,5.25
2019,4,19,15,38.78,13.69,0,298.39,5.6
2019,4,19,16,37.58,14.25,0,296.6,5.6
2019,4,19,17,35.9,15.44,0,294.55,5.38
2019,4,19,18,31.85,20.5,0,287.87,5.47
2019,4,19,19,29.76,24.38,0,281.29,5.39
2019,4,19,20,28.65,27.5,0,274.81,5.03
2019,4,19,21,27.69,31.81,0,266.99,4.76
2019,4,19,22,26.81,38.56,0,258.44,4.6
2019,4,19,23,25.94,48.69,0,250.63,4.38
2019,4,20,0,25.14,60.69,0,245.58,3.91
2019,4,20,1,24.58,70.06,0,246.49,3.02
2019,4,20,2,24.31,75.44,0,254.22,1.81
2019,4,20,3,24.02,78.06,0,250.1,0.48
2019,4,20,4,23.39,79.62,0,103.77,0.82
2019,4,20,5,22.8,78.69,0,106.09,1.75
2019,4,20,6,24.14,68.12,0,117.72,2.25
2019,4,20,7,27.55,48.25,0,115.17,1.43
2019,4,20,8,33.15,23.75,0,45.21,1.5
2019,4,20,9,36.53,16.12,0,19.13,1.62
2019,4,20,10,38.35,13.62,0,348.16,1.48
2019,4,20,11,39.69,12.31,0,318.01,1.79
2019,4,20,12,40.57,11.62,0,301.42,2.52
2019,4,20,13,40.91,11.38,0,294.56,3.2
2019,4,20,14,40.69,11.62,0,288.96,3.78
2019,4,20,15,39.83,12.31,0,282.43,4.46
2019,4,20,16,38.39,13.38,0,278.85,5.13
2019,4,20,17,36.35,15.25,0,276.64,5.68
2019,4,20,18,32.48,21.25,0,270.83,6.49
2019,4,20,19,30.18,28.12,0,264.19,6.71
2019,4,20,20,28.67,34.69,0,255.86,6.33
2019,4,20,21,27.51,43.75,0,244.93,6.43
2019,4,20,22,26.61,56.06,0,235.4,6.85
2019,4,20,23,25.83,69,0,227.81,6.99
2019,4,21,0,25.12,78.88,0,221.71,6.74
2019,4,21,1,24.51,85.75,0,216.59,6.34
2019,4,21,2,23.94,91.88,0,215.37,5.91
2019,4,21,3,23.44,97.19,0,215.38,5.29
2019,4,21,4,23.05,99.88,0,217.08,4.33
2019,4,21,5,22.84,100,0,221.08,3.15
2019,4,21,6,24.47,89.88,0,223.45,2.04
2019,4,21,7,27.88,63.31,0,279.16,1.23
2019,4,21,8,32.33,35.38,0,330.28,2.35
2019,4,21,9,35.96,22,0,342.35,2.89
2019,4,21,10,38.08,17.25,0,336.97,2.72
2019,4,21,11,39.54,14.81,0,320.64,2.7
2019,4,21,12,40.4,13.5,0,304.64,3.13
2019,4,21,13,40.73,12.94,0,294.94,3.82
2019,4,21,14,40.44,12.88,0,290.06,4.44
2019,4,21,15,39.66,13.06,0,285.7,4.82
2019,4,21,16,38.37,13.69,0,281.1,4.99
2019,4,21,17,36.53,15.25,0,274.18,5.14
2019,4,21,18,32.54,21.31,0,259.87,6.04
2019,4,21,19,30.28,29.31,0,246.89,6.95
2019,4,21,20,28.97,39.56,0,237.59,7.35
2019,4,21,21,27.71,52.44,0,232.67,7.41
2019,4,21,22,26.79,64.62,0,232.58,7.37
2019,4,21,23,26.12,72.81,0,235.15,7.05
2019,4,22,0,25.48,78.62,0,240,6.42
2019,4,22,1,24.83,83.19,0,246.49,5.5
2019,4,22,2,24.3,85.69,0,255.47,4.39
2019,4,22,3,23.94,86.31,0,265.44,3.24
2019,4,22,4,23.89,84.38,0,275.69,2.21
2019,4,22,5,23.86,81.94,0,285.9,1.34
2019,4,22,6,25.04,74.25,0,295.97,0.68
2019,4,22,7,28.93,41.56,0,345.96,2.22
2019,4,22,8,32.83,23.12,0,351.4,2.56
2019,4,22,9,36,17.56,0,358.21,2
2019,4,22,10,38.19,14.88,0,358.33,1.34
2019,4,22,11,39.75,13.25,0,316.43,0.88
2019,4,22,12,40.78,12.38,0,273.37,1.6
2019,4,22,13,41.21,12.12,0,263.9,2.72
2019,4,22,14,40.96,12.38,0,261.13,3.7
2019,4,22,15,40.05,13,0,259.58,4.54
2019,4,22,16,38.56,14.44,0,258.69,5.26
2019,4,22,17,36.42,16.94,0,258.7,6.06
2019,4,22,18,33.01,23.75,0,256.35,7.22
2019,4,22,19,30.48,34.88,0,250.73,7.1
2019,4,22,20,28.76,46.88,0,245.32,6.25
2019,4,22,21,27.45,58.94,0,238.45,5.67
2019,4,22,22,26.49,69.75,0,231.94,5.4
2019,4,22,23,25.76,77.56,0,229.39,5.27
2019,4,23,0,25.21,82.5,0,230.07,5.12
2019,4,23,1,24.71,85.94,0,230.27,4.82
2019,4,23,2,24.29,88.19,0,227.45,4.4
2019,4,23,3,23.93,89.94,0,221.48,3.96
2019,4,23,4,23.61,91.69,0,212.68,3.68
2019,4,23,5,23.29,93.81,0,204.22,3.68
2019,4,23,6,25.2,83.75,0,200.72,3.47
2019,4,23,7,28.35,63.81,0,222.25,2.3
2019,4,23,8,32.71,39,0,246.77,1.74
2019,4,23,9,36.39,25.94,0,229.78,1.26
2019,4,23,10,39.42,19,0,188.77,1.49
2019,4,23,11,41.48,15.75,0,200.46,2.1
2019,4,23,12,42.48,14.75,0,221.66,2.75
2019,4,23,13,42.62,14.81,0,238.7,3.68
2019,4,23,14,42.01,15.56,0,250.31,4.73
2019,4,23,15,40.87,16.69,0,257.89,5.7
2019,4,23,16,39.28,18.44,0,263.57,6.63
2019,4,23,17,37.05,21.19,0,267.83,7.62
2019,4,23,18,33.76,28.19,0,266.94,7.61
2019,4,23,19,31.3,37.38,0,261.93,6.57
2019,4,23,20,29.75,46.5,0,253.39,5.36
2019,4,23,21,28.47,57.25,0,238.3,4.49
2019,4,23,22,27.5,67,0,220.06,4.24
2019,4,23,23,26.77,74.69,0,207.11,4.39
2019,4,24,0,26.17,80.5,0,200.78,4.54
2019,4,24,1,25.63,85.06,0,199.01,4.46
2019,4,24,2,25.16,88.44,0,204.44,4.15
2019,4,24,3,24.73,91.5,0,213.93,3.68
2019,4,24,4,24.38,93.94,0,222.43,3.08
2019,4,24,5,24.15,95.5,0,232.22,2.37
2019,4,24,6,25.76,85.31,0,257.41,1.58
2019,4,24,7,28.82,62.88,0,320.71,2.44
2019,4,24,8,32,45.62,0,336.27,3.46
2019,4,24,9,35.04,34.5,0,340.72,3.69
2019,4,24,10,37.97,26.25,0,344.24,3.65
2019,4,24,11,40.6,19.81,0,346.18,3.47
2019,4,24,12,42.29,16.38,0,339.49,3.28
2019,4,24,13,43.08,14.88,0,328.67,3.32
2019,4,24,14,43.12,14.44,0,320.04,3.71
2019,4,24,15,42.47,14.81,0,313.21,4.23
2019,4,24,16,41.21,16,0,308.25,4.8
2019,4,24,17,39.3,18.19,0,301.46,5.73
2019,4,24,18,35.48,25.19,0,289.24,7.07
2019,4,24,19,33.07,32.44,0,281.2,7.44
2019,4,24,20,31.62,38.62,0,274.92,6.92
2019,4,24,21,30.39,46.06,0,269.15,6.31
2019,4,24,22,29.32,54.44,0,264.3,5.75
2019,4,24,23,28.38,61.94,0,262.76,5.27
2019,4,25,0,27.59,67.62,0,263.7,4.7
2019,4,25,1,26.92,70.81,0,263.22,3.84
2019,4,25,2,26.32,73.25,0,263.88,3.15
2019,4,25,3,25.72,75.88,0,268.01,2.7
2019,4,25,4,25.19,78.25,0,275.55,2.26
2019,4,25,5,24.9,79.19,0,295.24,1.96
2019,4,25,6,26.41,70.06,0,324.65,2.24
2019,4,25,7,29.51,49.06,0,341.73,3.49
2019,4,25,8,32.71,34.88,0,351.14,4.31
2019,4,25,9,35.87,25.81,0,356.64,4.66
2019,4,25,10,39.01,19,0,356.25,4.66
2019,4,25,11,41.35,15.38,0,350.16,4.53
2019,4,25,12,42.77,13.69,0,341.12,4.44
2019,4,25,13,43.45,12.81,0,331,4.45
2019,4,25,14,43.4,12.62,0,323.48,4.57
2019,4,25,15,42.81,12.88,0,317.4,4.62
2019,4,25,16,41.62,13.81,0,311.64,4.62
2019,4,25,17,39.76,15.75,0,302.24,4.8
2019,4,25,18,35.71,22.44,0,282.46,5.5
2019,4,25,19,33.12,30.56,0,268.49,5.63
2019,4,25,20,31.55,39.44,0,258.82,5.4
2019,4,25,21,30.26,50.69,0,251.51,5.25
2019,4,25,22,29.13,61.44,0,248.84,5.04
2019,4,25,23,28.32,69.06,0,251.54,4.79
2019,4,26,0,27.7,73.81,0,254.71,4.24
2019,4,26,1,27.05,77.31,0,255.17,3.42
2019,4,26,2,26.57,79.56,0,258.45,2.54
2019,4,26,3,26.21,81,0,265.12,1.56
2019,4,26,4,26.01,81.88,0,255.17,0.55
2019,4,26,5,25.84,82.38,0,146.85,0.46
2019,4,26,6,26.77,76.69,0,124.22,0.71
2019,4,26,7,29.94,55.06,0,23.79,1.3
2019,4,26,8,33.8,37.62,0,7.35,2.69
2019,4,26,9,37.9,25.19,0,1.68,3.45
2019,4,26,10,41.53,17.62,0,353.25,3.85
2019,4,26,11,43.4,15.56,0,338.34,4.13
2019,4,26,12,44.42,14.69,0,324.96,4.69
2019,4,26,13,44.73,14.44,0,316.29,5.39
2019,4,26,14,44.39,14.5,0,312.82,5.96
2019,4,26,15,43.68,14.81,0,310.9,6.25
2019,4,26,16,42.58,15.44,0,309.35,6.35
2019,4,26,17,40.95,16.75,0,306.34,6.09
2019,4,26,18,37.05,22.38,0,297.34,5.41
2019,4,26,19,34.83,27.12,0,293.76,4.58
2019,4,26,20,33.66,30.31,0,287.06,3.49
2019,4,26,21,32.54,33.88,0,275.07,3
2019,4,26,22,31.57,37.56,0,272.35,3.05
2019,4,26,23,30.73,41,0,285.75,3.11
2019,4,27,0,30.08,43,0,309.73,3.19
2019,4,27,1,29.65,43.06,0,339.95,3.33
2019,4,27,2,29.12,42.25,0,1.73,4.14
2019,4,27,3,28.44,40.88,0,13.7,4.91
2019,4,27,4,27.81,39.38,0,24.97,5.26
2019,4,27,5,27.27,37.5,0,34.62,5.49
2019,4,27,6,29.21,30.62,0,38.55,5.21
2019,4,27,7,32.32,23.56,0,31.41,3.93
2019,4,27,8,37.73,15.94,0,13.03,6.27
2019,4,27,9,41.87,12.19,0,3.85,6.86
2019,4,27,10,43.88,11.06,0,349.82,6.19
2019,4,27,11,45.05,10.38,0,334.68,5.79
2019,4,27,12,45.76,9.88,0,320.9,5.75
2019,4,27,13,45.93,9.62,0,310.35,6.07
2019,4,27,14,45.66,9.62,0,306.99,6.22
2019,4,27,15,45.06,9.94,0,307.69,6.3
2019,4,27,16,44.05,10.5,0,309.38,6.38
2019,4,27,17,42.45,11.44,0,309.58,6.2
2019,4,27,18,37.93,14.88,0,305.17,5.89
2019,4,27,19,35.88,16.69,0,306.06,5.44
2019,4,27,20,34.73,17.81,0,309.46,4.98
2019,4,27,21,33.58,19.19,0,315.58,4.9
2019,4,27,22,32.61,20.69,0,326.17,5.19
2019,4,27,23,31.72,21.69,0,336.92,5.74
2019,4,28,0,30.79,21.81,0,346.38,6.04
2019,4,28,1,29.9,21.62,0,355.78,5.95
2019,4,28,2,29.09,21.75,0,3.45,5.97
2019,4,28,3,28.37,22.19,0,7.99,6.07
2019,4,28,4,27.62,23.31,0,11.09,6.09
2019,4,28,5,26.83,25.19,0,13.09,6.07
2019,4,28,6,28.73,23.25,0,13.63,5.87
2019,4,28,7,31.77,19.56,0,8.81,5.1
2019,4,28,8,36.09,14.88,0,358.38,6.64
2019,4,28,9,40.24,11.06,0,355.3,7.53
2019,4,28,10,43.09,8.81,0,348.61,7.28
2019,4,28,11,44.65,8,0,337.61,6.87
2019,4,28,12,45.44,7.62,0,326.96,6.53
2019,4,28,13,45.65,7.75,0,316.81,6.29
2019,4,28,14,45.4,8.19,0,309.98,6.06
2019,4,28,15,44.8,8.69,0,306.05,5.79
2019,4,28,16,43.77,9.44,0,302.84,5.43
2019,4,28,17,42.14,10.44,0,296.73,4.92
2019,4,28,18,37.62,14.38,0,275.94,4.91
2019,4,28,19,35.23,18.81,0,257.93,5.19
2019,4,28,20,33.5,25.88,0,245.18,5.51
2019,4,28,21,31.76,38.44,0,237.49,5.8
2019,4,28,22,30.08,53.94,0,234.86,5.58
2019,4,28,23,28.95,66,0,236.7,5.09
2019,4,29,0,28.19,73.94,0,236.84,4.23
2019,4,29,1,27.48,79.31,0,228.26,3.2
2019,4,29,2,27.05,82.44,0,212.07,2.77
2019,4,29,3,26.93,83.31,0,201.8,2.86
2019,4,29,4,26.78,84.38,0,198.99,3.05
2019,4,29,5,26.6,85.94,0,198.88,3.21
2019,4,29,6,27.87,79.19,0,202.05,2.98
2019,4,29,7,30.82,56.88,0,222.12,1.98
2019,4,29,8,34.42,36.31,0,271.94,1.84
2019,4,29,9,38.44,20.31,0,295.72,2.84
2019,4,29,10,40.84,15.06,0,287.44,3.28
2019,4,29,11,42.31,13.06,0,274.64,3.96
2019,4,29,12,43.17,12.12,0,266.34,4.89
2019,4,29,13,43.33,11.69,0,261.9,5.88
2019,4,29,14,42.87,11.81,0,260.17,6.72
2019,4,29,15,41.83,12.38,0,258.29,7.24
2019,4,29,16,40.32,13.56,0,252.56,7.4
2019,4,29,17,38.04,16.25,0,240.86,7.56
2019,4,29,18,34.57,24.06,0,226.45,7.84
2019,4,29,19,31.97,36.44,0,217.04,8.22
2019,4,29,20,30.58,47.44,0,212.01,8.33
2019,4,29,21,29.67,55.75,0,208.37,7.99
2019,4,29,22,28.88,62.75,0,202.74,7.38
2019,4,29,23,28.27,67.38,0,202.34,7.07
2019,4,30,0,27.72,71.88,0,205.05,6.72
2019,4,30,1,27.13,77.25,0,209.03,6.26
2019,4,30,2,26.51,82.75,0,213.71,5.98
2019,4,30,3,25.9,88.06,0,216.79,5.77
2019,4,30,4,25.36,92.75,0,216.02,5.66
2019,4,30,5,24.94,95.94,0,215.5,5.49
2019,4,30,6,26.74,86.25,0,213.77,4.85
2019,4,30,7,30.08,60.25,0,233.55,4.01
2019,4,30,8,34.77,30.44,0,271.7,4.73
2019,4,30,9,38.1,19.75,0,281.66,5.07
2019,4,30,10,40.24,16.19,0,279.27,5.24
2019,4,30,11,41.69,14.38,0,272.73,5.58
2019,4,30,12,42.51,13.44,0,265.95,6.08
2019,4,30,13,42.61,13.5,0,259.5,6.64
2019,4,30,14,41.91,14.38,0,253.95,7.32
2019,4,30,15,40.57,16.19,0,248.89,7.98
2019,4,30,16,38.59,19.38,0,243.11,8.5
2019,4,30,17,35.91,25.19,0,236.62,8.94
2019,4,30,18,32.66,36.62,0,229.15,8.78
2019,4,30,19,30.36,51,0,221.88,8.44
2019,4,30,20,29.11,61.81,0,212.2,7.83
2019,4,30,21,28.27,69.5,0,205.19,7.55
2019,4,30,22,27.61,74.94,0,202.71,7.28
2019,4,30,23,26.98,79.5,0,202.92,6.98
2019,5,1,0,26.4,83.12,0,203.66,6.7
2019,5,1,1,25.87,86.69,0,202.9,6.5
2019,5,1,2,25.4,90.5,0,203.98,6.34
2019,5,1,3,25.05,93.62,0,208.1,6.27
2019,5,1,4,25.06,93.81,0,215.2,6.23
2019,5,1,5,25.03,94,0,220.45,5.85
2019,5,1,6,26.2,85.62,0,230.98,5.57
2019,5,1,7,28.3,70.88,0,245.19,5.25
2019,5,1,8,30.9,55.12,0,254.48,4.96
2019,5,1,9,33.64,40.25,0,262.08,4.93
2019,5,1,10,36.21,28.88,0,268.85,5.07
2019,5,1,11,37.81,23.44,0,271.26,5.35
2019,5,1,12,38.73,20.88,0,268.72,5.6
2019,5,1,13,39.01,20.19,0,263.49,5.86
2019,5,1,14,38.65,20.56,0,257.64,6.09
2019,5,1,15,37.69,21.81,0,251.52,6.29
2019,5,1,16,36.08,24.56,0,244.7,6.51
2019,5,1,17,33.73,30.12,0,236.6,6.95
2019,5,1,18,30.75,41.06,0,229.16,7.54
2019,5,1,19,28.65,53.38,0,222.9,7.83
2019,5,1,20,27.56,61.12,0,217.53,7.73
2019,5,1,21,26.92,67.19,0,211.74,7.28
2019,5,1,22,26.36,71.94,0,208.39,7.15
2019,5,1,23,25.83,76.25,0,207.81,7.07
2019,5,2,0,25.4,79.94,0,208.58,6.86
2019,5,2,1,25.05,82.88,0,210.22,6.47
2019,5,2,2,24.75,85,0,214.49,6.36
2019,5,2,3,24.58,85.81,0,221.26,6.43
2019,5,2,4,24.22,87.94,0,221.3,5.91
2019,5,2,5,23.93,89.56,0,221.13,5.57
2019,5,2,6,25.65,80.19,0,224.39,5.19
2019,5,2,7,28.15,65.19,0,236.03,4.96
2019,5,2,8,31.12,47.62,0,247.23,4.64
2019,5,2,9,34.26,32.31,0,260.47,4.29
2019,5,2,10,36.56,25.06,0,269.56,4.06
2019,5,2,11,38.05,21.75,0,272.33,4.22
2019,5,2,12,38.88,20.19,0,270,4.58
2019,5,2,13,39.05,20.25,0,266.08,5.03
2019,5,2,14,38.63,21,0,261.52,5.4
2019,5,2,15,37.74,22.19,0,255.79,5.6
2019,5,2,16,36.36,24.5,0,248.29,5.74
2019,5,2,17,34.3,29.19,0,238.53,6.21
2019,5,2,18,31.48,39.69,0,230.07,7.12
2019,5,2,19,29.36,52.81,0,223.98,7.47
2019,5,2,20,28.12,62.88,0,218.38,7.47
2019,5,2,21,27.29,70.62,0,215.26,7.42
2019,5,2,22,26.72,75.38,0,214.86,7.41
2019,5,2,23,26.21,78.38,0,215.09,7.35
2019,5,3,0,25.79,81,0,216,7.14
2019,5,3,1,25.47,83.44,0,217.96,6.9
2019,5,3,2,25.2,85.88,0,222.87,6.69
2019,5,3,3,24.97,87.94,0,226.93,6.38
2019,5,3,4,24.74,89.44,0,229.8,6.14
2019,5,3,5,24.49,90.62,0,232.74,6.03
2019,5,3,6,26.13,80.75,0,240.25,6.03
2019,5,3,7,28.58,64.5,0,252.7,6.51
2019,5,3,8,31.38,47.38,0,258.69,6.73
2019,5,3,9,33.98,34.88,0,261.32,6.84
2019,5,3,10,35.85,28.5,0,260.77,6.82
2019,5,3,11,37.04,25.69,0,257.71,6.83
2019,5,3,12,37.6,25,0,253.68,6.95
2019,5,3,13,37.65,25.44,0,249.69,7.18
2019,5,3,14,37.23,26.44,0,246.67,7.38
2019,5,3,15,36.4,27.88,0,243.84,7.44
2019,5,3,16,35.07,30.38,0,239.88,7.49
2019,5,3,17,33.14,35.06,0,234.23,7.65
2019,5,3,18,30.62,44.75,0,228.24,7.82
2019,5,3,19,28.8,56.44,0,222.14,7.74
2019,5,3,20,27.73,66.44,0,216.28,8.01
2019,5,3,21,26.98,74.88,0,212.89,8.27
2019,5,3,22,26.48,80.25,0,212.95,8.33
2019,5,3,23,26.12,83.19,0,214.54,8.18
2019,5,4,0,25.87,85.06,0,217.77,8.25
2019,5,4,1,25.78,85.75,0,221.92,8.23
2019,5,4,2,25.76,85.38,0,225.96,7.9
2019,5,4,3,25.67,84.81,0,230.91,7.46
2019,5,4,4,25.51,84.94,0,232.91,6.79
2019,5,4,5,25.4,84.88,0,233.67,6.41
2019,5,4,6,26.3,79.19,0,234.39,6.33
2019,5,4,7,28.14,68.31,0,234.7,6.16
2019,5,4,8,30.47,55.88,0,236.68,6.06
2019,5,4,9,32.85,44.19,0,240.06,5.93
2019,5,4,10,34.81,37.19,0,242.88,5.81
2019,5,4,11,36.05,34.12,0,244.22,5.86
2019,5,4,12,36.67,33.12,0,243.43,6.03
2019,5,4,13,36.79,33.12,0,242.15,6.26
2019,5,4,14,36.34,34.12,0,241.7,6.59
2019,5,4,15,35.42,35.69,0,241.47,6.92
2019,5,4,16,33.99,38.75,0,240.5,7.17
2019,5,4,17,32.08,43.88,0,237.93,7.43
2019,5,4,18,29.9,52,0,234.26,7.76
2019,5,4,19,28.39,60.5,0,229.88,7.8
2019,5,4,20,27.44,67.06,0,224.83,7.61
2019,5,4,21,26.83,72.44,0,221.45,7.23
2019,5,4,22,26.34,76.81,0,220.45,6.83
2019,5,4,23,25.92,80.69,0,221.09,6.64
2019,5,5,0,25.54,84.12,0,222.22,6.5
2019,5,5,1,25.23,86.94,0,222.22,6.37
2019,5,5,2,24.96,89.25,0,221.21,6.1
2019,5,5,3,24.75,90.75,0,220.77,6.07
2019,5,5,4,24.61,91.75,0,218.89,5.86
2019,5,5,5,24.43,92.94,0,216.26,5.56
2019,5,5,6,25.94,83.62,0,219.22,5.49
2019,5,5,7,28.1,69.94,0,221.72,5.21
2019,5,5,8,30.54,57.94,0,226.62,4.89
2019,5,5,9,33.05,47.31,0,236.39,4.45
2019,5,5,10,35.23,40.5,0,246.61,3.98
2019,5,5,11,36.85,36,0,256.48,3.98
2019,5,5,12,37.74,33.25,0,263.7,4.42
2019,5,5,13,38.04,32,0,266.99,4.91
2019,5,5,14,37.77,31.62,0,266.36,5.17
2019,5,5,15,37.16,31.75,0,263.25,5.18
2019,5,5,16,36.04,33.31,0,258.33,5.14
2019,5,5,17,34.34,36.88,0,250.36,5.16
2019,5,5,18,31.98,44.31,0,238.65,5.78
2019,5,5,19,29.96,54.44,0,228.5,6.24
2019,5,5,20,28.67,62.56,0,220.59,6.26
2019,5,5,21,27.78,69,0,217.88,6.37
2019,5,5,22,27.11,74.44,0,220.49,6.53
2019,5,5,23,26.58,79.31,0,225.1,6.56
2019,5,6,0,26.12,83.62,0,226.48,6.18
2019,5,6,1,25.75,87,0,225.27,5.93
2019,5,6,2,25.47,89.56,0,222.96,5.74
2019,5,6,3,25.26,91.25,0,222.13,5.63
2019,5,6,4,25.03,92.62,0,223.67,5.48
2019,5,6,5,24.78,93.81,0,225.72,5.25
2019,5,6,6,26.43,83.69,0,230.5,4.73
2019,5,6,7,28.99,66.19,0,238.96,4.21
2019,5,6,8,31.87,50.06,0,243.54,3.72
2019,5,6,9,35.12,35.25,0,246.48,2.96
2019,5,6,10,37.76,26.75,0,246.26,2.41
2019,5,6,11,39.17,23.31,0,244.7,2.52
2019,5,6,12,39.94,21.81,0,246.16,3.09
2019,5,6,13,40.05,21.81,0,249.15,3.86
2019,5,6,14,39.69,22.31,0,253.17,4.67
2019,5,6,15,38.82,23.25,0,255.38,5.39
2019,5,6,16,37.48,25.25,0,255.78,5.92
2019,5,6,17,35.59,28.62,0,254.81,6.32
2019,5,6,18,32.75,37.62,0,248.69,6.56
2019,5,6,19,30.22,51.62,0,240.01,6.25
2019,5,6,20,28.65,62.88,0,232.45,5.88
2019,5,6,21,27.48,71.25,0,227.04,5.73
2019,5,6,22,26.6,77.25,0,224.6,5.55
2019,5,6,23,25.83,82,0,224.53,5.34
2019,5,7,0,25.22,86.06,0,227.3,5.09
2019,5,7,1,24.77,89.44,0,230.79,4.82
2019,5,7,2,24.46,92.06,0,236.81,4.45
2019,5,7,3,24.23,94.19,0,245.08,4.01
2019,5,7,4,24.08,95.44,0,252.79,3.46
2019,5,7,5,24.07,95.25,0,260.51,2.84
2019,5,7,6,26.23,82.06,0,280.63,2.46
2019,5,7,7,29.27,62.19,0,310.52,3.61
2019,5,7,8,32.83,41.25,0,317.95,4.4
2019,5,7,9,36.97,22.44,0,312.83,5.1
2019,5,7,10,39.19,16.88,0,303.25,5.04
2019,5,7,11,40.56,14.75,0,291.14,5.18
2019,5,7,12,41.24,14.12,0,279.45,5.52
2019,5,7,13,41.26,14.5,0,269.56,6.04
2019,5,7,14,40.53,16.12,0,262.19,6.73
2019,5,7,15,39.28,18.69,0,256.91,7.31
2019,5,7,16,37.62,22,0,251.51,7.61
2019,5,7,17,35.34,27.44,0,244.35,7.83
2019,5,7,18,32.28,38.75,0,236.15,7.97
2019,5,7,19,29.96,53.56,0,230.06,7.7
2019,5,7,20,28.74,64.69,0,223.72,7.4
2019,5,7,21,28.04,72.12,0,218.91,7.29
2019,5,7,22,27.51,77.12,0,216.96,7.19
2019,5,7,23,27.09,80.31,0,218.15,7.04
2019,5,8,0,26.76,82.56,0,222.65,6.73
2019,5,8,1,26.45,84.12,0,228.55,6.34
2019,5,8,2,26.15,85.12,0,235.68,5.93
2019,5,8,3,25.79,86.19,0,242.83,5.63
2019,5,8,4,25.54,86.31,0,249.35,5.49
2019,5,8,5,25.44,85.5,0,251.73,5.06
2019,5,8,6,26.92,76.75,0,256.31,4.66
2019,5,8,7,28.92,65.25,0,260.57,4.29
2019,5,8,8,31.44,51.62,0,264.81,4.14
2019,5,8,9,34.15,38.62,0,270.83,4.34
2019,5,8,10,36.3,30.81,0,271.32,4.74
2019,5,8,11,37.61,27.5,0,266.55,5.06
2019,5,8,12,38.3,26.25,0,260.89,5.43
2019,5,8,13,38.4,26.5,0,255.93,5.88
2019,5,8,14,37.92,27.88,0,252.36,6.55
2019,5,8,15,36.85,30.31,0,250.06,7.24
2019,5,8,16,35.29,34.06,0,247.81,7.69
2019,5,8,17,33.2,40.06,0,244.44,7.97
2019,5,8,18,30.71,50.06,0,239.82,8.1
2019,5,8,19,29.01,59.88,0,235.27,8.09
2019,5,8,20,28.11,66.12,0,230.57,7.8
2019,5,8,21,27.51,70.94,0,226,7.25
2019,5,8,22,27,74.94,0,224.55,7.05
2019,5,8,23,26.59,77.94,0,227.54,6.99
2019,5,9,0,26.24,80.38,0,232.4,6.73
2019,5,9,1,25.93,82.31,0,239.96,6.63
2019,5,9,2,25.62,84.12,0,248.94,6.3
2019,5,9,3,25.24,85.81,0,258.23,5.9
2019,5,9,4,25.13,85.5,0,266.68,5.52
2019,5,9,5,24.87,86,0,273.99,5.17
2019,5,9,6,26.06,78.44,0,280.19,4.86
2019,5,9,7,27.76,67.75,0,282.67,4.38
2019,5,9,8,30.16,54.69,0,279.93,3.89
2019,5,9,9,32.74,41.88,0,273.14,3.71
2019,5,9,10,34.75,34.5,0,264.12,3.97
2019,5,9,11,36.15,30.69,0,258.38,4.58
2019,5,9,12,36.93,28.81,0,256.34,5.23
2019,5,9,13,37.1,28.62,0,256.19,5.76
2019,5,9,14,36.75,29.31,0,254.68,6.18
2019,5,9,15,35.93,30.44,0,251.5,6.45
2019,5,9,16,34.58,33.44,0,247.67,6.62
2019,5,9,17,32.68,39,0,242.43,6.79
2019,5,9,18,30.33,48.25,0,236.26,7.16
2019,5,9,19,28.68,57.81,0,231.87,7.53
2019,5,9,20,27.83,64.25,0,230.74,7.62
2019,5,9,21,27.43,68.44,0,231.21,7.41
2019,5,9,22,27.26,70.88,0,232.72,7.2
2019,5,9,23,27.12,72.69,0,236.38,6.94
2019,5,10,0,27.05,73.81,0,241.75,6.65
2019,5,10,1,27.01,73.94,0,249.2,6.47
2019,5,10,2,26.96,73,0,257.93,6.46
2019,5,10,3,26.9,71.31,0,265.71,6.27
2019,5,10,4,26.76,69.94,0,272.37,5.86
2019,5,10,5,26.37,70,0,276.61,5.36
2019,5,10,6,27.07,65.31,0,279.49,4.88
2019,5,10,7,28.64,57,0,277.92,4.14
2019,5,10,8,30.73,46.88,0,272.61,3.43
2019,5,10,9,33.01,37.75,0,263.89,3.23
2019,5,10,10,35.03,30.81,0,255.64,3.72
2019,5,10,11,36.55,25.88,0,252.04,4.51
2019,5,10,12,37.36,23.31,0,252.29,5.29
2019,5,10,13,37.51,22.5,0,253.54,5.87
2019,5,10,14,37.15,22.38,0,254.38,6.24
2019,5,10,15,36.38,22.81,0,253.72,6.38
2019,5,10,16,35.09,25,0,251,6.29
2019,5,10,17,33.22,29.62,0,245.56,6.12
2019,5,10,18,30.64,39.19,0,237.47,6.22
2019,5,10,19,28.63,52,0,230.42,6.49
2019,5,10,20,27.59,61.75,0,224.38,6.69
2019,5,10,21,27.02,68.75,0,222.73,6.84
2019,5,10,22,26.63,73.88,0,225.14,6.73
2019,5,10,23,26.33,77.62,0,229.34,6.5
2019,5,11,0,26.13,80.19,0,232.69,6.15
2019,5,11,1,25.97,82,0,235.58,5.81
